,Feature,POS,KiC,SiC,PeiC,ZiC,Di_Freq,Sum_Zjc,Di_Uniq,DBDi,SenticNet
15760,28k,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15761,undesirable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,-0.35
15762,Doesn,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15763,pathetic,JJ,-1,1,-1.0,12,2.1636669828024536e-05,31,0.3870967741935484,8.375485094719175e-06,-0.23
15764,memorize,VB,-1,1,-1.0,1,1.8030558190020446e-06,25,0.04,7.212223276008178e-08,0.777
15765,Tsk,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15766,practicality,NN,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,0.9
15767,95,NNP,-1,1,-1.0,2,3.6061116380040892e-06,10,0.2,7.212223276008179e-07,
15768,7th,JJ,-1,1,-1.0,2,3.6061116380040892e-06,7,0.2857142857142857,1.0303176108583112e-06,
15769,leaf,NNS,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,0.781
15770,desired.bottom,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15771,a-plenty,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15772,html,NN,-1,1,-1.0,2,3.6061116380040892e-06,46,0.043478260869565216,1.5678746252191692e-07,
15773,irate,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.83
15774,ill,JJ,-1,1,-1.0,4,7.2122232760081784e-06,19,0.21052631578947367,1.5183627949490901e-06,-0.87
15775,privelige,VBN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15776,Whats,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15777,estatic,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15778,compatiable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
15779,south,JJ,-1,1,-1.0,3,5.409167457006134e-06,7,0.42857142857142855,2.3182146244312e-06,
15780,florida,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15781,lastest,JJS,-1,1,-1.0,3,5.409167457006134e-06,8,0.375,2.0284377963773e-06,
15782,september.refund,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15783,started.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15784,gaget,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15785,unavaiable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15786,luckier,JJR,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15787,store.what,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15788,lucky.when,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15789,excitement,NN,-1,1,-1.0,6,1.0818334914012268e-05,23,0.2608695652173913,2.8221743253945045e-06,0.757
15790,momentum,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.984
15791,fuel,VB,-1,1,-1.0,5,9.015279095010223e-06,13,0.38461538461538464,3.4674150365423937e-06,0.882
15792,profitable,JJ,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,0.798
15793,quit.until,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15794,disapointment!I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15795,creativity,NN,-1,1,-1.0,1,1.8030558190020446e-06,37,0.02702702702702703,4.873123835140661e-08,0.146
15796,profitable.anyway,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15797,noticethis,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15798,eMarks,NNPS,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15799,manuever,VB,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,
15800,Xenote,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15801,iTag,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15802,itag,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15803,abble,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15804,companie,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15805,espically,RB,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15806,graciously,RB,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,0.804
15807,usable.unfortunately,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15808,hardcopy,NNS,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,-0.02
15809,pity,NN,-1,1,-1.0,2,3.6061116380040892e-06,13,0.15384615384615385,5.54786405846783e-07,-0.83
15810,disapointing,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15811,EMarker,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15812,resolution.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15813,exclusion,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.16
15814,markets.don,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15815,complementary,JJ,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.622
15816,unacceptably,RB,-1,1,-1.0,3,5.409167457006134e-06,6,0.5,2.704583728503067e-06,0.852
15817,di,NNP,-3,3,-1.0,87,0.00015686585625317788,91,0.9560439560439561,0.00014997065378051074,
15818,specficially,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15819,seme,VBD,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15820,unfocused,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15821,Sony.The,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15822,DSE,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15823,times.Then,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15824,korean,JJ,-1,1,-1.0,2,3.6061116380040892e-06,5,0.4,1.4424446552016358e-06,
15825,asian,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.032
15826,hps,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15827,re-sort,VB,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15828,myself.the,RB,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,
15829,multipurpose,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15830,clearance,NN,-1,1,-1.0,4,7.2122232760081784e-06,8,0.5,3.6061116380040892e-06,0.069
15831,misf,VBN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15832,usemy,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15833,compatable.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15834,blotchedprinting,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15835,technicalsupport,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15836,youhave,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15837,buck.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15838,theirproduct,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15839,Buyer,NNP,-4,4,-1.0,16,2.8848893104032714e-05,25,0.64,1.8463291586580936e-05,
15840,promoter,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.831
15841,unpredictably,RB,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.73
15842,0s9,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15843,0sx,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15844,easily.Also,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15845,again.If,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15846,dead!i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15847,timeout,NN,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,0.055
15848,availadle,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15849,ink.also,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15850,4am,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15851,failure.having,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15852,dead.to,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15853,printer.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15854,district,NN,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,0.823
15855,sporadically,RB,-1,1,-1.0,4,7.2122232760081784e-06,7,0.5714285714285714,4.121270443433245e-06,0.136
15856,straw,NN,-1,1,-1.0,5,9.015279095010223e-06,22,0.22727272727272727,2.0489270670477778e-06,0.86
15857,wad,VBZ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.90
15858,yesterday.the,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15859,off.hard,VBN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15860,amulti,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15861,cartridges.always,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15862,DESKJET,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15863,1100c,NN,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
15864,line.buying,VBG,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15865,LexMark,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15866,z55,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15867,ole,JJ,-1,1,-1.0,5,9.015279095010223e-06,13,0.38461538461538464,3.4674150365423937e-06,0.096
15868,nd,NN,-1,1,-1.0,3,5.409167457006134e-06,10,0.3,1.6227502371018402e-06,
15869,hp960c,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15870,hp940,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15871,printers.We,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15872,loyal,JJ,-1,1,-1.0,10,1.8030558190020446e-05,72,0.1388888888888889,2.5042441930583955e-06,0.863
15873,s630,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15874,ream,NN,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
15875,tug,NN,-1,1,-1.0,6,1.0818334914012268e-05,6,1.0,1.0818334914012268e-05,0.12
15876,cockeyed,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.87
15877,kilter,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15878,particuclary,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15879,replugg,VBD,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15880,misfire,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.8
15881,wone,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15882,hp940c.installing,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15883,nickel,NN,-1,1,-1.0,3,5.409167457006134e-06,5,0.6,3.2455004742036804e-06,0.096
15884,compaq,NN,-1,1,-1.0,4,7.2122232760081784e-06,5,0.8,5.769778620806543e-06,
15885,merger,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.921
15886,unemployed,JJ,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.7
15887,cse,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15888,long.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15889,spew,VBG,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.92
15890,misalign,VBN,-1,1,-1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,-0.78
15891,EPSON,NNP,-1,1,-1.0,5,9.015279095010223e-06,6,0.8333333333333334,7.512732579175186e-06,
15892,paperfeed,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15893,movin,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15894,Ennus,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15895,mehanism,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15896,jame,VBN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15897,problem.it,NN,-1,1,-1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,
15898,aggravating,JJ,-1,1,-1.0,2,3.6061116380040892e-06,7,0.2857142857142857,1.0303176108583112e-06,0.751
15899,haywire,RB,-1,1,-1.0,4,7.2122232760081784e-06,10,0.4,2.8848893104032716e-06,-0.72
15900,printerand,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15901,everything.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
15902,antonline,NN,-2,2,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15903,960Cse,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15904,advertized,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15905,Innovera,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15906,e-pc,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15907,c10,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15908,p1538a,NN,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
15909,Part,NNP,-1,1,-1.0,4,7.2122232760081784e-06,8,0.5,3.6061116380040892e-06,
15910,heading,NN,-1,1,-1.0,1,1.8030558190020446e-06,6,0.16666666666666666,3.005093031670074e-07,
15911,allowable,JJ,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,0.825
15912,appease,VB,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.638
15913,chango,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15914,SMALL,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15915,PRINT,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15916,preface,NN,-3,3,-1.0,4,7.2122232760081784e-06,5,0.8,5.769778620806543e-06,0.935
15917,judgment,NN,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,-0.90
15918,untolerable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15919,TRV18,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15920,money.here,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15921,zoom.cons,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15922,repairman,JJ,-1,1,-1.0,4,7.2122232760081784e-06,5,0.8,5.769778620806543e-06,0.068
15923,flassh,VBG,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15924,02,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15925,Factory,NNP,-1,1,-1.0,4,7.2122232760081784e-06,14,0.2857142857142857,2.0606352217166225e-06,
15926,NJ,NNP,-1,1,-1.0,2,3.6061116380040892e-06,6,0.3333333333333333,1.2020372126680297e-06,
15927,repairs.To,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15928,racket,NN,-1,1,-1.0,5,9.015279095010223e-06,5,1.0,9.015279095010223e-06,-0.91
15929,customers.So,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15930,remcomend,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15931,bi13,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15932,-120100-adu,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15933,OmniView,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15934,deliberately,RB,-1,1,-1.0,4,7.2122232760081784e-06,14,0.2857142857142857,2.0606352217166225e-06,-0.30
15935,amigo.not,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15936,ANOTHER,NNP,-1,1,-1.0,8,1.4424446552016357e-05,11,0.7272727272727273,1.0490506583284623e-05,
15937,AMIGO.Get,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15938,qw,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15939,unit.if,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15940,coud,VBP,-1,1,-1.0,4,7.2122232760081784e-06,5,0.8,5.769778620806543e-06,
15941,fewmainboard,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15942,compatabilty,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15943,pc133,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15944,e-machine,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15945,t1220,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15946,Centon,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15947,workedfine,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15948,thiswa,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15949,pc.when,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15950,theresponse,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15951,itwa,VBZ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15952,work.i,NN,-1,1,-1.0,8,1.4424446552016357e-05,16,0.5,7.2122232760081784e-06,
15953,magenta,NN,-1,1,-1.0,6,1.0818334914012268e-05,6,1.0,1.0818334914012268e-05,-0.20
15954,blob,NNS,-1,1,-1.0,2,3.6061116380040892e-06,8,0.25,9.015279095010223e-07,-0.74
15955,Returned,NNP,-3,3,-1.0,21,3.7864172199042937e-05,23,0.9130434782608695,3.457163548608268e-05,
15956,eith,RB,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,
15957,coul,VBP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15958,pump-less,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15959,non-airbeds,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15960,AeroBeds,NNPS,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15961,INTEX,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15962,rib,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.90
15963,these.what,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15964,mistake.returning,VBG,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15965,carton,NN,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,0.026
15966,evacuate,VB,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,-0.83
15967,residual,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.98
15968,prospective,JJ,-1,1,-1.0,3,5.409167457006134e-06,6,0.5,2.704583728503067e-06,
15969,Inflatable,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15970,waist,NN,-1,1,-1.0,8,1.4424446552016357e-05,20,0.4,5.769778620806543e-06,-0.08
15971,restocking,NN,-1,1,-1.0,15,2.704583728503067e-05,16,0.9375,2.5355472454716253e-05,
15972,pillows.the,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15973,cheap.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15974,Supreme,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15975,Nylon,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15976,bed.i,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15977,much.Suggestions,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15978,supersaver,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15979,reurn,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15980,long!I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15981,springs.Intex,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15982,inflateable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15983,sue,VBN,-1,1,-1.0,2,3.6061116380040892e-06,12,0.16666666666666666,6.010186063340148e-07,
15984,drowning,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15985,garbage.sincerely,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15986,SidWa,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15987,State,NNP,-1,1,-1.0,3,5.409167457006134e-06,55,0.05454545454545454,2.9504549765488004e-07,
15988,unoccupied,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15989,visibly,RB,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15990,dreary,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.85
15991,hammock,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15992,pose,NN,-1,1,-1.0,2,3.6061116380040892e-06,29,0.06896551724137931,2.486973543451096e-07,0.356
15993,further.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15994,sol.never,JJR,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15995,Gorilla,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15996,Tape,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15997,areas.that,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15998,Aerobeds,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15999,policy.When,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
16000,on.amazon,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
16001,more.update,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
16002,shipping.the,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
16003,hissing,NN,-1,1,-1.0,8,1.4424446552016357e-05,8,1.0,1.4424446552016357e-05,
16004,kit.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
16005,Dec,NNP,-1,1,-1.0,8,1.4424446552016357e-05,11,0.7272727272727273,1.0490506583284623e-05,
16006,bed.however,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
16007,air.now,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
16008,attack,VBG,-1,1,-1.0,5,9.015279095010223e-06,61,0.08196721311475409,7.389573028696904e-07,-0.14
16009,scissors,NNS,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
16010,hump,NNS,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,-0.73
16011,would.so,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
